"id","nam","log2FoldChange","pvalue","padj","def","baseMean","lfcSE","stat"
"GO:0000940","outer kinetochore",0.270773963569004,0.000275854533188122,0.000565381156942419,"The region of a kinetochore most external to centromeric DNA; this outer region mediates kinetochore-microtubule interactions.",501.269123385409,0.0744502434676338,3.63697888626407
"GO:0000976","transcription cis-regulatory region binding",0.457814201536798,5.04382304909283e-39,4.23801705599075e-38,"Binding to a specific sequence of DNA that is part of a regulatory region that controls transcription of that section of the DNA. The transcribed region might be described as a gene, cistron, or operon.",6328.44797517707,0.0350343253217807,13.0675900657969
"GO:0000977","RNA polymerase II transcription regulatory region sequence-specific DNA binding",-0.106240401155565,0.437410107054043,0.517966263771463,"Binding to a specific sequence of DNA that is part of a regulatory region that controls the transcription of a gene or cistron by RNA polymerase II.",123.726488716621,0.136806527260843,-0.776574066184732
"GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding",0.309866750643051,6.7063235070797e-25,4.02952600468122e-24,"Binding to a specific upstream regulatory DNA sequence (transcription factor recognition sequence or binding site) located in cis relative to the transcription start site (i.e., on the same strand of DNA) of a gene transcribed by RNA polymerase II.",7791.49111592332,0.0300702723455967,10.3047537142917
"GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific",-1.06694928896762,1.41392852820298e-106,2.66247791605364e-105,"A DNA-binding transcription factor activity that modulates the transcription of specific gene sets transcribed by RNA polymerase II.",1328.2892456902,0.0486575991922708,-21.9277010514136
"GO:0001067","transcription regulatory region nucleic acid binding",0.139516856185484,0.0238750880913854,0.0381747996851644,"Binding to a nucleic acid region that regulates a nucleic acid-based process. Such processes include transcription, DNA replication, and DNA repair.",786.770131581998,0.0617568029396435,2.25913339979463
"GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific",2.20922617855534,0,0,"A DNA-binding transcription factor activity that represses or decreases the transcription of specific gene sets transcribed by RNA polymerase II.",1243.49757098815,0.055459293064933,39.8350944713401
"GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific",0.870679452490703,3.57151264832911e-113,7.03955156572532e-112,"A DNA-binding transcription factor activity that activates or increases transcription of specific gene sets transcribed by RNA polymerase II.",2711.75433194963,0.0385110855783583,22.6085408763442
"GO:0001401","SAM complex",-0.196471890268879,4.85612307529846e-05,0.000106905673964556,"A large complex of the mitochondrial outer membrane that mediates sorting of some imported proteins to the outer membrane and their assembly in the membrane; functions after import of incoming proteins by the mitochondrial outer membrane translocase complex.",1845.63487514563,0.0483629570089881,-4.06244577295729
"GO:0001502","cartilage condensation",-0.660954737551293,0.251435318052263,0.322161048464291,"The condensation of mesenchymal cells that have been committed to differentiate into chondrocytes.",9.52076526962954,0.576311777798258,-1.14687008493286
"GO:0001503","ossification",-0.689531588037437,2.57277159931442e-84,4.11058735072282e-83,"The formation of bone or of a bony substance, or the conversion of fibrous tissue or of cartilage into bone or a bony substance.",2984.34088712523,0.0354398507386113,-19.4563908613249
"GO:0001504","neurotransmitter uptake",-0.798581080635542,0.0941406613334194,0.133969402666789,"The directed movement of neurotransmitters into neurons or glial cells. This process leads to inactivation and recycling of neurotransmitters.",11.7174183012219,0.477064219922556,-1.67394880455545
"GO:0001505","regulation of neurotransmitter levels",0.240445474540529,0.429762065716106,0.510342453037876,"Any process that modulates levels of neurotransmitter.",32.2531020250185,0.304515979289627,0.789598874585953
"GO:0001510","RNA methylation",0.437595393370259,5.37108759535417e-09,1.59543996318337e-08,"Posttranscriptional addition of a methyl group to either a nucleotide or 2'-O ribose in a polyribonucleotide. Usually uses S-adenosylmethionine as a cofactor.",1052.4954820097,0.0749917490304588,5.83524719756202
"GO:0001514","selenocysteine incorporation",-0.0727985311724363,0.169146018517504,0.226350858536431,"The incorporation of selenocysteine into a peptide; uses a special tRNA that recognizes the UGA codon as selenocysteine, rather than as a termination codon. Selenocysteine is synthesized from serine before its incorporation; it is not a posttranslational modification of peptidyl-cysteine.",1052.7605952778,0.0529461963766035,-1.37495299293313
"GO:0001520","outer dense fiber",0.763863293324398,0.256049556513222,0.326486405493582,"A supramolecular fiber found in the flagella of mammalian sperm that surrounds the nine microtubule doublets. These dense fibers are stiff and noncontractile. In human, they consist of about 10 major and at least 15 minor proteins, where all major proteins are ODF1, ODF2 or ODF2-related proteins.",6.94098235563947,0.672546400416178,1.13577783310075
"GO:0001525","angiogenesis",1.06656002589271,0,0,"Blood vessel formation when new vessels emerge from the proliferation of pre-existing blood vessels.",20755.9539083801,0.014895449765343,71.6030762880524
