"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","id","nam"
19534.9172126311,-0.041378076982107,0.0471722908106256,-0.877169123463187,0.380394784199856,0.869962837610257,"GO:0003746","translation elongation factor activity"
8741.25818663913,0.0357616264409692,0.053995439260881,0.662308278819355,0.507773672182674,0.904545527244242,"GO:0003747","translation release factor activity"
18504.223106291,-0.00288528727552296,0.0411296296200215,-0.0701510638967299,0.944073423665086,0.983284844560872,"GO:0003755","peptidyl-prolyl cis-trans isomerase activity"
72011.6466154282,0.0593530805263477,0.0382830966088091,1.55037303102305,0.121052007724835,0.612542936699764,"GO:0003756","protein disulfide isomerase activity"
47506.4099323151,-0.00531933536570182,0.0492136715231513,-0.108086537766228,0.913927046894856,0.978055939208236,"GO:0003779","actin binding"
24881.3313190471,-0.0557624104488179,0.038221215267517,-1.45893870873877,0.144581977913642,0.6300872702362,"GO:0003785","actin monomer binding"
18.365076244488,0.17804773229437,0.467183614245686,0.381108683749204,0.7031226041085,NA,"GO:0003796","lysozyme activity"
81709.6424823094,-0.00862963421791469,0.0340645007310567,-0.253332179621439,0.800011531198492,0.961641767879583,"GO:0003824","catalytic activity"
259.377188138363,-0.0785740661435149,0.153424011515851,-0.512136694688087,0.608555344659397,0.9586317152454,"GO:0003839","gamma-glutamylcyclotransferase activity"
357.519966461166,0.0643793583948903,0.208023003383377,0.309481919536764,0.756954963669259,0.961641767879583,"GO:0003847","1-alkyl-2-acetylglycerophosphocholine esterase activity"
3277.91715161312,-0.117040814543463,0.051344782065725,-2.27950747543621,0.0226369161064567,0.390015200417493,"GO:0003860","3-hydroxyisobutyryl-CoA hydrolase activity"
14882.2816513045,0.0722719913488326,0.0715415090316533,1.01021060817792,0.312394397933808,0.811932113666492,"GO:0003872","6-phosphofructokinase activity"
126.185405307979,-0.0784851596247599,0.216586903734447,-0.36237260088906,0.717073611481463,0.961641767879583,"GO:0003887","DNA-directed DNA polymerase activity"
2582.45648535268,0.0257977914815954,0.0730274823210183,0.353261411480571,0.723892472077403,0.961641767879583,"GO:0003899","DNA-directed 5'-3' RNA polymerase activity"
279181.43626339,-0.00969499232753263,0.0306215034943729,-0.316607325610717,0.751541576512883,0.961641767879583,"GO:0003924","GTPase activity"
323.988356598644,0.155155433209749,0.126579692369843,1.22575296483114,0.220291652090055,0.713938397113054,"GO:0003934","GTP cyclohydrolase I activity"
4921.41081296872,0.00115878667914467,0.050411938049574,0.0229863545020852,0.981661157604511,0.991250033380868,"GO:0003950","NAD+-protein poly-ADP-ribosyltransferase activity"
3797.36876938183,-0.0051970801518181,0.120403058022548,-0.0431640212231557,0.965570785248496,0.986977256642072,"GO:0003951","NAD+ kinase activity"
297.377460303694,-0.098404149068176,0.139690737692871,-0.704442905044505,0.481156994527144,0.90117859729686,"GO:0003972","RNA ligase (ATP) activity"
1354.29976195987,0.0023903406777575,0.0780599593723668,0.0306218539822054,0.975571113363541,0.990986265195636,"GO:0003987","acetate-CoA ligase activity"
224.688547472557,-0.0387881416936997,0.14305229814334,-0.27114658203417,0.786278295727905,0.961641767879583,"GO:0003998","acylphosphatase activity"
3630.42571492143,-0.0973643758939133,0.121558635674249,-0.800966343146767,0.423151130720347,0.872683254627749,"GO:0004001","adenosine kinase activity"
3944.81344060047,0.199862894111987,0.152630366068004,1.30945695316579,0.19037961016757,0.693875013547499,"GO:0004013","adenosylhomocysteinase activity"
2309.64507857276,-0.0254505540468873,0.115190885173763,-0.220942429676582,0.825137259578748,0.967926969746985,"GO:0004014","adenosylmethionine decarboxylase activity"
